Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,12/10/21,#14CCF,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,$0.00,,,$15.59,
Delivery,12/10/21,#aed1d1f6,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$52.95,-$12.24,-$8.93,$0.00,$3.49,,,$35.27,
Delivery,12/10/21,#7A2C0,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.99,-$6.60,-$3.00,$0.00,$0.00,,,$14.39,
Delivery,12/10/21,#585117322693474,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$13.00,-$0.04,-$5.00,$0.00,$0.62,,,$8.58,
Delivery,12/10/21,#622217329665847,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.15,-$6.91,-$5.00,$0.00,$1.95,,,$20.19,
Delivery,12/10/21,#e0b2d7dd,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.00,-$10.41,-$3.99,$0.00,$2.79,,,$24.39,
Delivery,12/10/21,#e822d3b2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$66.75,-$26.70,$0.00,$0.00,$5.17,,,$45.22,
Delivery,12/10/21,#580bb0a2,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.48,-$10.99,$0.00,$0.00,$2.13,,,$18.62,
Delivery,12/10/21,#EC9AD,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.85,-$16.34,$0.00,$0.00,$0.00,,,$24.51,
Delivery,12/10/21,#BCECB,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.00,-$8.20,-$3.00,$0.00,$0.00,,,$16.80,
Delivery,12/10/21,#A47ED,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.00,-$9.40,-$3.00,$0.00,$0.00,,,$18.60,
Delivery,12/10/21,#b9047f9b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$0.00,$1.24,,,$10.81,
Delivery,12/10/21,#774789bf,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$4.60,-$4.99,$0.00,$1.86,,,$16.25,
Delivery,12/10/21,#A7F62,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.99,-$13.40,-$3.00,$0.00,$0.00,,,$24.59,
Delivery,12/10/21,#67d21835,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/10/21,#26B11,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,12/10/21,#B7FAB,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.99,-$13.20,$0.00,$0.00,$0.00,,,$19.79,
Delivery,12/10/21,#dfe5979e,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.99,-$6.40,$0.00,$0.00,$1.24,,,$10.83,
Delivery,12/10/21,#871AD,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,12/10/21,#132eb1e0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.15,-$11.66,$0.00,$0.00,$2.26,,,$19.75,
Delivery,12/10/21,#F9D73,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.00,-$7.20,$0.00,$0.00,$0.00,,,$10.80,
Delivery,12/10/21,#9bf1411c,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.48,-$8.19,$0.00,$0.00,$1.59,,,$13.88,
Delivery,12/9/21,#8334A,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$61.47,-$24.59,$0.00,$0.00,$0.00,,,$36.88,
Delivery,12/9/21,#34f5d262,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$9.19,$0.00,$0.00,$1.78,,,$15.57,
Delivery,12/9/21,#B50B4,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.98,-$3.39,-$5.00,$0.00,$0.00,,,$12.59,
Delivery,12/9/21,#AA2BB,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.20,-$3.00,$0.00,$0.00,,,$9.29,
Delivery,12/9/21,#073517315856957,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$20.99,-$8.40,$0.00,$0.00,$1.63,,,$14.22,
Delivery,12/9/21,#267417312676309,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$25.98,-$10.39,$0.00,$0.00,$2.01,,,$17.60,
Delivery,12/9/21,#FC623,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$5.39,-$5.00,$0.00,$0.00,,,$15.59,
Delivery,12/9/21,#630317314065184,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$18.98,-$7.59,$0.00,$0.00,$1.47,,,$12.86,
Delivery,12/9/21,#be12c0df,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.85,-$17.94,$0.00,$0.00,$3.48,,,$30.39,
Delivery,12/9/21,#72F28,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$7.39,-$3.00,$0.00,$0.00,,,$15.59,
Delivery,12/9/21,#27bc451a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$2.01,,,$17.60,
Delivery,12/9/21,#72746,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.90,-$7.36,-$5.00,$0.00,$0.00,,,$18.54,
Delivery,12/9/21,#6593adea,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$1.55,,,$13.54,
Delivery,12/9/21,#303117313292158,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/9/21,#A6514,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.85,-$11.74,-$5.00,$0.00,$0.00,,,$25.11,
Delivery,12/9/21,#CBFBD,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.00,-$9.00,-$3.00,$0.00,$0.00,,,$18.00,
Delivery,12/9/21,#F1037,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,12/9/21,#72582b5f,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.49,-$7.40,$0.00,$0.00,$1.43,,,$12.52,
Delivery,12/9/21,#2f137130,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/9/21,#83E5E,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.50,-$3.20,-$3.00,$0.00,$0.00,,,$9.30,
Delivery,12/9/21,#88af3dcc,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/9/21,#12EE6,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.00,-$10.40,$0.00,$0.00,$0.00,,,$15.60,
Delivery,12/9/21,#A4C53,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.45,-$6.98,$0.00,$0.00,$0.00,,,$10.47,
Delivery,12/9/21,#f2067b2a,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$0.00,$1.39,,,$12.18,
Delivery,12/9/21,#A019A,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$9.39,-$3.00,$0.00,$0.00,,,$18.58,
Delivery,12/9/21,#90754,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.95,-$5.58,$0.00,$0.00,$0.00,,,$8.37,
Delivery,12/8/21,#5926d17a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$52.95,-$21.18,$0.00,$0.00,$4.10,,,$35.87,
Delivery,12/8/21,#753C4,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.00,-$5.40,-$3.00,$0.00,$0.00,,,$12.60,
Delivery,12/8/21,#6ca5a25b,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/8/21,#031dd6b9,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.99,-$8.80,$0.00,$0.00,$1.70,,,$14.89,
Delivery,12/8/21,#72bdd91c,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.49,-$10.60,$0.00,$0.00,$2.05,,,$17.94,
Delivery,12/8/21,#f430ecfe,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.98,-$16.79,$0.00,$0.00,$3.25,,,$28.44,
Delivery,12/8/21,#d586ad6b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/8/21,#4BFA4,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$45.85,-$18.34,$0.00,$0.00,$0.00,,,$27.51,
Delivery,12/8/21,#CF139,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$34.00,-$10.60,-$3.00,$0.00,$0.00,,,$20.40,
Delivery,12/8/21,#8dec9579,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.90,-$13.16,$0.00,$0.00,$2.55,,,$22.29,
Delivery,12/8/21,#992017305369319,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$23.98,-$9.59,$0.00,$0.00,$1.86,,,$16.25,
Delivery,12/8/21,#0B6C5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,12/8/21,#02809d1f,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$1.55,,,$13.54,
Delivery,12/8/21,#9a29498e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$11.16,$0.00,$0.00,$2.16,,,$18.90,
Delivery,12/8/21,#797517297571599,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$57.30,-$17.77,-$5.00,$0.00,$4.05,,,$38.58,
Delivery,12/8/21,#9acb8e87,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$54.80,-$21.92,$0.00,$0.00,$4.25,,,$37.13,
Delivery,12/8/21,#5C5B2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$14.20,-$5.68,$0.00,$0.00,$0.00,,,$8.52,
Delivery,12/8/21,#207917298564588,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$18.48,-$2.24,-$5.00,$0.00,$1.04,,,$12.28,
Delivery,12/8/21,#7AF5A,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$4.19,-$3.00,$0.00,$0.00,,,$10.79,
Delivery,12/8/21,#b3809ba4,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/8/21,#4D294,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.40,-$7.56,-$5.00,$0.00,$0.00,,,$18.84,
Delivery,12/8/21,#1EEDE,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.90,-$6.56,-$5.00,$0.00,$0.00,,,$17.34,
Delivery,12/7/21,#0207E,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.98,-$9.79,-$3.00,$0.00,$0.00,,,$19.19,
Delivery,12/7/21,#D5841,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$8.19,$0.00,$0.00,$0.00,,,$12.29,
Delivery,12/7/21,#B6D47,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.85,-$16.34,$0.00,$0.00,$0.00,,,$24.51,
Delivery,12/7/21,#fcecb222,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$46.50,-$14.61,-$3.99,$0.00,$3.60,,,$31.50,
Delivery,12/7/21,#680717297209233,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$13.00,-$5.20,$0.00,$0.00,$1.01,,,$8.81,
Delivery,12/7/21,#CFA69,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.97,-$10.59,-$5.00,$0.00,$0.00,,,$23.38,
Delivery,12/7/21,#23F8B,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,$0.00,,,$11.99,
Delivery,12/7/21,#7BCF3,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,$0.00,,,$15.59,
Delivery,12/7/21,#13ec188b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$0.00,$2.24,,,$19.58,
Delivery,12/7/21,#aa1a5927,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.94,-$5.57,$0.00,$0.00,$1.08,,,$9.45,
Delivery,12/7/21,#47170,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.90,-$11.56,$0.00,$0.00,$0.00,,,$17.34,
Delivery,12/7/21,#BBA38,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.98,-$9.19,$0.00,$0.00,$0.00,,,$13.79,
Delivery,12/7/21,#503417287234047,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$17.98,-$7.19,$0.00,$0.00,$1.39,,,$12.18,
Delivery,12/7/21,#25DDC,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,12/7/21,#2A05A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.45,-$3.18,-$5.00,$0.00,$0.00,,,$12.27,
Delivery,12/7/21,#314F5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.90,-$5.76,-$5.00,$0.00,$0.00,,,$16.14,
Delivery,12/7/21,#1dc9deb9,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/6/21,#8A3F5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.95,-$5.18,$0.00,$0.00,$0.00,,,$7.77,
Delivery,12/6/21,#d408a9b2,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$47.96,-$11.00,-$8.18,$0.00,$3.16,,,$31.94,
Delivery,12/6/21,#ff72e3cd,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$6.58,$0.00,$0.00,$1.27,,,$11.14,
Delivery,12/6/21,#101417286124864,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.95,-$0.03,-$5.00,$0.00,$0.62,,,$8.54,
Delivery,12/6/21,#f9c098e8,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$40.97,-$9.94,-$6.15,$0.00,$2.70,,,$27.58,
Delivery,12/6/21,#4ae3547d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.40,-$11.76,$0.00,$0.00,$2.28,,,$19.92,
Delivery,12/6/21,#693517284510483,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.97,-$8.50,-$3.00,$0.00,$2.01,,,$19.48,
Delivery,12/6/21,#81661bc4,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/6/21,#45DAF,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.49,-$5.99,-$3.00,$0.00,$0.00,,,$13.50,
Delivery,12/6/21,#332251a2,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.00,-$15.20,$0.00,$0.00,$2.95,,,$25.75,
Delivery,12/6/21,#993e8dfe,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/6/21,#79D5F,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$58.44,-$18.38,-$5.00,$0.00,$0.00,,,$35.06,
Delivery,12/6/21,#95941,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.90,-$6.96,-$5.00,$0.00,$0.00,,,$17.94,
Delivery,12/6/21,#fab9aa3e,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$0.00,$1.55,,,$13.54,
Delivery,12/6/21,#5e097167,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.98,-$15.99,$0.00,$0.00,$3.10,,,$27.09,
Delivery,12/6/21,#7cf55a36,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.00,-$5.21,-$3.99,$0.00,$1.78,,,$15.58,
Delivery,12/6/21,#f3d366e8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/6/21,#755817284970669,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$17.99,-$4.10,-$3.00,$0.00,$1.16,,,$12.05,
Delivery,12/6/21,#891917279937217,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$13.49,-$0.24,-$5.00,$0.00,$0.66,,,$8.91,
Delivery,12/6/21,#7b86bfac,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.40,-$12.16,$0.00,$0.00,$2.36,,,$20.60,
Delivery,12/6/21,#beaee00f,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$9.19,$0.00,$0.00,$1.78,,,$15.57,
Delivery,12/6/21,#2DF2D,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$8.19,$0.00,$0.00,$0.00,,,$12.29,
Delivery,12/5/21,#B7A32,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.48,-$3.99,-$5.00,$0.00,$0.00,,,$13.49,
Delivery,12/5/21,#A6F3C,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,$0.00,,,$10.79,
Delivery,12/5/21,#c374be7e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$0.00,$1.24,,,$10.81,
Delivery,12/5/21,#C7166,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.50,-$3.20,-$3.00,$0.00,$0.00,,,$9.30,
Delivery,12/5/21,#42982,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$4.19,-$3.00,$0.00,$0.00,,,$10.79,
Delivery,12/5/21,#10BFB,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.50,-$3.20,-$3.00,$0.00,$0.00,,,$9.30,
Delivery,12/5/21,#4c17302b,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.00,-$10.40,$0.00,$0.00,$2.02,,,$17.62,
Delivery,12/5/21,#2ec3a876,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.99,-$6.40,$0.00,$0.00,$1.24,,,$10.83,
Delivery,12/5/21,#b599a9f5,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$47.97,-$11.69,-$7.20,$0.00,$3.16,,,$32.24,
Delivery,12/5/21,#285851b6,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$1.55,,,$13.54,
Delivery,12/5/21,#44642fe4,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.48,-$8.19,$0.00,$0.00,$1.59,,,$13.88,
Delivery,12/5/21,#a7dfe62b,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.48,-$7.32,-$4.57,$0.00,$2.01,,,$20.60,
Delivery,12/5/21,#FEAAF,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.98,-$12.79,$0.00,$0.00,$0.00,,,$19.19,
Delivery,12/5/21,#065c923d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,12/5/21,#8A745,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,12/5/21,#A7048,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.99,-$5.60,$0.00,$0.00,$0.00,,,$8.39,
Delivery,12/5/21,#11add368,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.97,-$14.79,$0.00,$0.00,$2.87,,,$25.05,
Delivery,12/5/21,#b23c075b,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.96,-$9.50,-$7.28,$0.00,$2.76,,,$27.94,
Delivery,12/5/21,#6a2b314b,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$47.00,-$18.80,$0.00,$0.00,$3.64,,,$31.84,
Delivery,12/5/21,#A7541,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,12/4/21,#d4ee4dff,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.00,-$2.01,-$3.99,$0.00,$1.16,,,$10.16,
Delivery,12/4/21,#0e161dd3,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.99,-$7.60,$0.00,$0.00,$1.47,,,$12.86,
Delivery,12/4/21,#62c6ce5b,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.74,-$9.09,$0.00,$0.00,$1.76,,,$15.41,
Delivery,12/4/21,#09FD3,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.90,-$6.16,-$5.00,$0.00,$0.00,,,$16.74,
Delivery,12/4/21,#a316c40e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$5.80,$0.00,-$1.95,$1.27,,,$9.97,
Delivery,12/4/21,#4a6775b1,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.24,-$8.89,$0.00,$0.00,$1.72,,,$15.07,
Delivery,12/4/21,#22774198,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/4/21,#3A8D5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$36.00,-$11.40,-$3.00,$0.00,$0.00,,,$21.60,
