Store Name,Date (Reportable),Order ID,Transaction Type,Commission Rate,Subtotal,Gross Tax,Tax Remitted,Total Commissions,Total Promotions,Total Adjustments,Commission %,Savings,provider,source_file,source_member,source_sheet,email_date,added_at,__is_unfulfilled,__is_count_fulfilled,__is_refund,__num_subtotal,__num_gross_tax,__num_tax_remitted,__num_savings,__num_total_commissions,__nextbite_total_commission,__nextbite_base_payout,__nextbite_true_payout,nextbite_total_commission_reconciled,nextbite_base_payout_reconciled,nextbite_true_payout_reconciled,period_dsp,pay_period_ending,pay_period_start,pay_period_end
Firebelly Wings 25431 Trabuco Road,2022-08-31 00:00:00,#F3472,Fulfilled Orders,0.24,34.99,2.71,-2.71,-8.4,0,0,0.2400685910260074,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,34.99,2.71,2.71,0,-8.40,15.7455,19.2445,19.2445,15.75,19.24,19.24,ubereats,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-17 00:00:00,#F4501,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0,-6.72,12.5910,15.3890,15.3890,12.58,15.40,15.40,postmates,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-20 00:00:00,#6774B,Fulfilled Orders,0.24,17.99,1.39,-1.39,-4.32,0,0,0.2401334074485826,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,17.99,1.39,1.39,0,-4.32,8.0955,9.8945,9.8945,8.10,9.89,9.89,postmates,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-21 00:00:00,#D89FC,Fulfilled Orders,0.24,17.98,1.39,-1.39,-4.32,0,0,0.2402669632925473,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,17.98,1.39,1.39,0,-4.32,8.0910,9.8890,9.8890,8.09,9.89,9.89,postmates,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-23 00:00:00,#A51BA,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,1.08,0,-3.36,6.2955,7.6945,7.6945,6.30,7.69,7.69,postmates,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-08-27 00:00:00,#5CE8A,Fulfilled Orders,0.24,34.99,2.71,-2.71,-8.4,0,0,0.2400685910260074,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,postmates,2022-09-09T14:37:31+00:00,2026-02-28T20:02:49.022278,False,True,False,34.99,2.71,2.71,0,-8.40,15.7455,19.2445,19.2445,15.74,19.25,19.25,postmates,2022-08-31,2022-08-16,2022-08-31
Firebelly Wings 25431 Trabuco Road,2022-05-25 00:00:00,O-301618970520434,Fulfilled Orders,0.3,33.47,2.59,0,-7.03,0,0,0.2100388407529131,3.01,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,33.47,2.59,0,3.01,-7.03,15.0615,18.4085,21.4185,15.06,18.41,21.42,grubhub,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-26 00:00:00,O-226418990223058,Fulfilled Orders,0.3,26.98,2.09,0,-5.67,0,0,0.2101556708673091,2.42,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,26.98,2.09,0,2.42,-5.67,12.1410,14.8390,17.2590,12.14,14.84,17.26,grubhub,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,O-932819027526650,Fulfilled Orders,0.3,27.98,2.17,0,-5.88,0,0,0.2101501072194425,2.51,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,0,2.51,-5.88,12.5910,15.3890,17.8990,12.59,15.39,17.90,grubhub,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,O-301619030523022,Fulfilled Orders,0.3,30.97,2.4,0,-6.51,0,0,0.2102034226670972,2.78,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,30.97,2.40,0,2.78,-6.51,13.9365,17.0335,19.8135,13.94,17.03,19.81,grubhub,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-25 00:00:00,O-301618970520434,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-26 00:00:00,O-226418990223058,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,O-301619030523022,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,O-932819027526650,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-15 00:00:00,bede41c7,Fulfilled Orders,0.27,44.97,3.1,0,-10.79,-5,0,0.2399377362686235,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,44.97,3.10,0,1.35,-10.79,20.2365,24.7335,26.0835,20.24,24.73,26.08,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-15 00:00:00,bede41c7,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-16 00:00:00,be6db33d,Fulfilled Orders,0.27,27.98,1.78,0,-6.2,-5,0,0.2215868477483917,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,1.78,0,1.35,-6.20,12.5910,15.3890,16.7390,12.59,15.39,16.74,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-16 00:00:00,be6db33d,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-20 00:00:00,08bad604,Fulfilled Orders,0.27,18.98,1.47,0,-5.12,0,0,0.2697576396206533,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,18.98,1.47,0,0.00,-5.12,8.5410,10.4390,10.4390,8.54,10.44,10.44,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-23 00:00:00,e14df04b,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-23 00:00:00,e14df04b,Fulfilled Orders,0.27,27.98,1.78,0,-6.2,-5,0,0.2215868477483917,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,1.78,0,1.35,-6.20,12.5910,15.3890,16.7390,12.59,15.39,16.74,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-24 00:00:00,7887f1ec,Fulfilled Orders,0.27,78.93,5.73,0,-19.96,-5,0,0.2528823007728367,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,78.93,5.73,0,1.35,-19.96,35.5185,43.4115,44.7615,35.52,43.41,44.76,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-24 00:00:00,7887f1ec,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-28 00:00:00,3b40aa06,Fulfilled Orders,0.27,18.99,1.47,0,-5.13,0,0,0.2701421800947867,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,18.99,1.47,0,0.00,-5.13,8.5455,10.4445,10.4445,8.55,10.44,10.44,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-29 00:00:00,74efe047,Fulfilled Orders,0.27,55.96,3.95,0,-13.76,-5,0,0.2458899213724089,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,55.96,3.95,0,1.35,-13.76,25.1820,30.7780,32.1280,25.18,30.78,32.13,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-29 00:00:00,74efe047,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,68316020,Fulfilled Orders,0.27,20.49,1.59,0,-5.53,0,0,0.2698877501220107,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,20.49,1.59,0,0.00,-5.53,9.2205,11.2695,11.2695,9.22,11.27,11.27,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,d5c6e31a,Fulfilled Orders,0.27,27.98,1.78,0,-6.2,-5,0,0.2215868477483917,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,1.78,0,1.35,-6.20,12.5910,15.3890,16.7390,12.59,15.39,16.74,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,d5c6e31a,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,5eebff15,Fulfilled Orders,0.27,30.98,2.01,0,-7.01,-5,0,0.2262750161394448,1.35,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,30.98,2.01,0,1.35,-7.01,13.9410,17.0390,18.3890,13.94,17.04,18.39,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-30 00:00:00,5eebff15,Fulfilled Orders,0.27,0,0,0,0,5,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-15 00:00:00,bede41c7,Adjustments,0,0,0,0,0,0,-11.91,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,doordash,2022-05-31,2022-05-15,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-17 00:00:00,#1A808,Fulfilled Orders,0.24,54.99,4.26,-4.26,-13.2,0,0,0.2400436442989634,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,54.99,4.26,4.26,0.00,-13.20,24.7455,30.2445,30.2445,24.74,37.24,37.24,ubereats,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-18 00:00:00,#E43CA,Fulfilled Orders,0.24,34.99,2.71,-2.71,-8.4,0,0,0.2400685910260074,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,34.99,2.71,2.71,0.00,-8.40,15.7455,19.2445,19.2445,15.75,26.24,26.24,ubereats,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-19 00:00:00,#747FB,Fulfilled Orders,0.24,18.48,1.43,-1.43,-4.44,0,0,0.2402597402597403,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,18.48,1.43,1.43,0.00,-4.44,8.3160,10.1640,10.1640,8.32,17.16,17.16,ubereats,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-21 00:00:00,#D1574,Fulfilled Orders,0.24,44.97,3.49,-3.49,-10.79,0,0,0.2399377362686235,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,44.97,3.49,3.49,0.00,-10.79,20.2365,24.7335,24.7335,20.23,31.73,31.73,ubereats,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-29 00:00:00,#4CD6E,Fulfilled Orders,0.24,41.97,3.25,-3.25,-10.07,0,0,0.2399332856802478,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,41.97,3.25,3.25,0.00,-10.07,18.8865,23.0835,23.0835,18.88,30.08,30.08,ubereats,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-31 00:00:00,#8324A,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,1.08,0.00,-3.36,6.2955,7.6945,7.6945,6.30,14.69,14.69,ubereats,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-28 00:00:00,#C252B,Refunds,0,-41.97,-3.26,-3.26,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,False,True,-41.97,-3.26,-3.26,0.00,0.00,-18.8865,-23.0835,-23.0835,0.00,-41.97,-41.97,ubereats,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-28 00:00:00,#C252B,Fulfilled Orders,0.24,55.96,4.34,-4.34,-13.43,0,0,0.2399928520371694,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,55.96,4.34,4.34,0.00,-13.43,25.1820,30.7780,30.7780,25.17,30.79,30.79,postmates,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-05-31 00:00:00,#EDD7B,Fulfilled Orders,0.24,16.99,1.32,-1.32,-4.08,0,0,0.2401412595644497,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-06-09T02:36:35+00:00,2026-02-28T20:02:49.022278,False,True,False,16.99,1.32,1.32,0.00,-4.08,7.6455,9.3445,9.3445,7.65,9.34,9.34,postmates,2022-05-31,2022-05-16,2022-05-31
Firebelly Wings 25431 Trabuco Road,2022-06-05 00:00:00,O-051419098110808,Fulfilled Orders,0.3,27.98,2.17,0,-5.88,0,0,0.2101501072194425,2.51,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,0,2.51,-5.88,12.5910,15.3890,17.8990,12.59,15.39,17.90,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-07 00:00:00,O-542819112552711,Fulfilled Orders,0.3,49.97,3.87,0,-10.5,0,0,0.2101260756453872,4.49,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,49.97,3.87,0,4.49,-10.50,22.4865,27.4835,31.9735,22.49,27.48,31.97,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-07 00:00:00,O-001719108327998,Fulfilled Orders,0.3,67.95,5.27,0,-14.27,0,0,0.2100073583517292,6.12,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,67.95,5.27,0,6.12,-14.27,30.5775,37.3725,43.4925,30.57,37.38,43.50,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-09 00:00:00,O-190019122585693,Fulfilled Orders,0.3,41.97,3.25,0,-8.82,0,0,0.2101501072194425,3.77,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,41.97,3.25,0,3.77,-8.82,18.8865,23.0835,26.8535,18.89,23.08,26.85,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-12 00:00:00,O-997919156212118,Fulfilled Orders,0.3,13.99,1.08,0,-2.94,0,0,0.2101501072194425,1.26,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,0,1.26,-2.94,6.2955,7.6945,8.9545,6.30,7.69,8.95,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-13 00:00:00,O-976219178678031,Fulfilled Orders,0.3,55.96,4.34,0,-11.76,0,0,0.2101501072194425,5.03,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,55.96,4.34,0,5.03,-11.76,25.1820,30.7780,35.8080,25.18,30.78,35.81,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-17 00:00:00,O-776619201107683,Fulfilled Orders,0.3,13.99,1.08,0,-2.94,0,0,0.2101501072194425,1.26,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,0,1.26,-2.94,6.2955,7.6945,8.9545,6.30,7.69,8.95,grubhub,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-19 00:00:00,O-715819233324967,Fulfilled Orders,0.3,13.99,1.08,0,-2.94,0,0,0.2101501072194425,1.26,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,0,1.26,-2.94,6.2955,7.6945,8.9545,6.30,7.69,8.95,grubhub,2022-06-30,2022-06-16,2022-06-30
