Store Name,Date (Reportable),Order ID,Transaction Type,Commission Rate,Subtotal,Gross Tax,Tax Remitted,Total Commissions,Total Promotions,Total Adjustments,Commission %,Savings,provider,source_file,source_member,source_sheet,email_date,added_at
Firebelly Wings 25431 Trabuco Road,2022-06-18 00:00:00,#AC7C3,Fulfilled Orders,0.24,27.98,2.17,-1.78,-5.52,-5.39,0,0.1972837741243746,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-19 00:00:00,#0027E,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-21 00:00:00,#CF800,Fulfilled Orders,0.24,34.99,2.71,-2.32,-7.2,-5.39,0,0.2057730780222921,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-21 00:00:00,#1ECDD,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-23 00:00:00,#99164,Fulfilled Orders,0.24,37.97,2.95,-2.56,-7.91,-5.39,0,0.2083223597577034,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-23 00:00:00,#619C7,Fulfilled Orders,0.24,41.97,3.25,-2.86,-8.87,-5.39,0,0.2113414343578747,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-25 00:00:00,#890BA,Fulfilled Orders,0.24,121.92,9.45,-9.45,-29.26,0,0,0.23999343832021,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-26 00:00:00,#134A5,Fulfilled Orders,0.24,83.94,6.51,-6.12,-18.95,-5.39,0,0.2257564927329045,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-11 00:00:00,#798F4,Refunds,0,-4.9,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-25 00:00:00,#890BA,Refunds,0,-18.99,-1.47,-1.47,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-04 00:00:00,#19C1C,Fulfilled Orders,0.24,19.98,1.55,-1.55,-4.8,0,0,0.2402402402402402,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-04 00:00:00,#DBD53,Fulfilled Orders,0.24,41.97,3.25,-3.25,-10.07,0,0,0.2399332856802478,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-06 00:00:00,#A27D0,Fulfilled Orders,0.24,47.46,3.68,-3.68,-11.39,0,0,0.2399915718499789,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-09 00:00:00,#DD9F1,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-11 00:00:00,#798F4,Fulfilled Orders,0.24,49.99,3.87,-3.87,-12,0,0,0.2400480096019204,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-16 00:00:00,#C3BD5,Fulfilled Orders,0.24,17.99,1.39,-1.39,-4.32,0,0,0.2401334074485826,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-22 00:00:00,#2010E,Fulfilled Orders,0.24,29.48,2.29,-1.9,-5.88,-5.39,0,0.1994572591587517,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-28 00:00:00,#3DA6E,Fulfilled Orders,0.24,54.97,4.26,-3.87,-11.99,-5.39,0,0.2181189739858105,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-28 00:00:00,#B0EC1,Fulfilled Orders,0.24,15.49,1.2,-1.2,-3.72,0,0,0.2401549386701098,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-29 00:00:00,#D45D3,Fulfilled Orders,0.24,16.99,1.32,-1.32,-4.08,0,0,0.2401412595644497,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-06-30 00:00:00,#F1DC3,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-09-17 00:00:00,#51CED,Fulfilled Orders,0.24,28.98,2.25,-2.25,-6.96,0,0,0.2401656314699793,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-09-24 00:00:00,#8334F,Fulfilled Orders,0.24,34.48,2.67,-2.67,-8.28,0,0,0.240139211136891,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-09-26 00:00:00,#B73A1,Fulfilled Orders,0.24,18.99,1.47,-1.47,-4.56,0,0,0.2401263823064771,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-09-30 00:00:00,#404B8,Fulfilled Orders,0.24,32.48,2.52,-2.52,-7.8,0,0,0.2401477832512315,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-09-17 00:00:00,#51CED,Refunds,0,-28.98,-2.25,-2.25,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-09-26 00:00:00,#B73A1,Refunds,0,-5,-0.39,-0.39,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-09-19 00:00:00,CMV9D,Fulfilled Orders,0,28,2.2,2.2,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,whitelabel,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-12-24 00:00:00,2234f64c,Fulfilled Orders,0.27,20.49,1.59,0,-5.53,0,0,0.2698877501220107,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,doordash,2023-01-10T18:15:07+00:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#01A3B,Fulfilled Orders,0.24,45.96,3.56,-3.56,-11.03,0,0,0.2399912967798085,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#7B74E,Fulfilled Orders,0.24,37.47,2.9,-2.9,-8.99,0,0,0.2399252735521751,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#872F2,Fulfilled Orders,0.24,17,1.32,-1.32,-4.08,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#CEE98,Fulfilled Orders,0.24,43.5,3.37,-3.37,-10.44,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-19 00:00:00,#74D93,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-19 00:00:00,#BE29B,Fulfilled Orders,0.24,56.49,4.38,-4.38,-13.56,0,0,0.2400424853956452,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-23 00:00:00,#693E6,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-27 00:00:00,#3F617,Fulfilled Orders,0.24,42.96,3.33,-3.33,-10.31,0,0,0.2399906890130354,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-14 00:00:00,#925D3,Refunds,0,-36.5,-2.83,-2.83,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#BF5D9,Refunds,0,-45.5,-3.53,-3.53,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#4B845,Refunds,0,-11.5,-0.89,-0.89,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#CEE98,Refunds,0,-6.5,-0.5,-0.5,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-24 00:00:00,#3F25C,Refunds,0,-24.97,-1.94,-1.94,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-14 00:00:00,#94B58,Fulfilled Orders,0.24,37,2.87,-2.87,-8.88,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-14 00:00:00,#925D3,Fulfilled Orders,0.24,36.5,2.83,-2.83,-8.76,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#BF5D9,Fulfilled Orders,0.24,45.5,3.53,-3.53,-10.92,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#E93E8,Fulfilled Orders,0.24,19,1.47,-1.47,-4.56,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#48B93,Fulfilled Orders,0.24,34,2.64,-2.64,-8.16,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#201AC,Fulfilled Orders,0.24,36,2.79,-2.79,-8.64,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#F3716,Fulfilled Orders,0.24,52.95,4.1,-4.1,-12.71,0,0,0.2400377714825307,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#4B845,Fulfilled Orders,0.24,33.5,2.6,-2.6,-8.04,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-19 00:00:00,#B737C,Fulfilled Orders,0.24,24.98,1.94,-1.94,-6,0,0,0.2401921537229784,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-20 00:00:00,#F74DE,Fulfilled Orders,0.24,40.98,3.18,-3.18,-9.84,0,0,0.2401171303074671,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-20 00:00:00,#89EFE,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-20 00:00:00,#6DFB9,Fulfilled Orders,0.24,15.49,1.2,-1.2,-3.72,0,0,0.2401549386701098,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-22 00:00:00,#6A81F,Fulfilled Orders,0.24,20.98,1.63,-1.63,-5.04,0,0,0.2402287893231649,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-23 00:00:00,#66AC1,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-23 00:00:00,#8C5A8,Fulfilled Orders,0.24,29.48,2.28,-2.28,-7.08,0,0,0.2401628222523745,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-24 00:00:00,#3F25C,Fulfilled Orders,0.24,24.97,1.94,-1.94,-5.99,0,0,0.2398878654385262,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-24 00:00:00,#3F968,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-27 00:00:00,#38258,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
Firebelly Wings 25431 Trabuco Road,2022-04-30 00:00:00,#BA2DA,Fulfilled Orders,0.24,19.98,1.55,-1.55,-4.8,0,0,0.2402402402402402,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278
