Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,11/8/21,#6cdda909,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$0.00,$2.24,,,$19.58,
Delivery,11/8/21,#87480,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.97,-$10.19,-$3.00,$0.00,$0.00,,,$19.78,
Delivery,11/8/21,#57B10,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.00,-$5.00,-$3.00,$0.00,$0.00,,,$12.00,
Delivery,11/8/21,#19F15,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$46.96,-$18.78,$0.00,$0.00,$0.00,,,$28.18,
Delivery,11/8/21,#C54A5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.95,-$3.78,-$3.00,$0.00,$0.00,,,$10.17,
Delivery,11/8/21,#e4ad8e45,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,11/8/21,#1FCB6,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.00,-$5.40,-$3.00,$0.00,$0.00,,,$12.60,
Delivery,11/8/21,#f68cf630,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,11/8/21,#424d4148,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,11/8/21,#6EE25,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,$0.00,,,$15.59,
Delivery,11/8/21,#CB3C1,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.00,-$9.20,$0.00,$0.00,$0.00,,,$13.80,
Delivery,11/8/21,#D77A3,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.97,-$10.39,$0.00,$0.00,$0.00,,,$15.58,
Delivery,11/8/21,#938C8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$36.40,-$14.56,$0.00,$0.00,$0.00,,,$21.84,
Delivery,11/8/21,#02131ab8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$1.20,,,$10.47,
Delivery,11/8/21,#abaa7efe,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.97,-$9.99,$0.00,$0.00,$1.94,,,$16.92,
Delivery,11/7/21,#4e627f5c,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$7.69,-$4.80,$0.00,$2.11,,,$21.59,
Delivery,11/7/21,#866516997140102,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$27.90,-$11.16,$0.00,$0.00,$2.16,,,$18.90,
Delivery,11/7/21,#e7968f7c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,11/7/21,#872CF,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.90,-$10.36,$0.00,$0.00,$0.00,,,$15.54,
Delivery,11/7/21,#ea5e73ed,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,11/7/21,#77d11114,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$49.95,-$11.50,-$8.48,$0.00,$3.29,,,$33.26,
Delivery,11/7/21,#063c7b69,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.97,-$7.44,-$4.65,$0.00,$2.04,,,$20.92,
Delivery,11/7/21,#DCDA1,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.95,-$7.98,$0.00,$0.00,$0.00,,,$11.97,
Delivery,11/7/21,#239116998419843,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.48,-$8.30,-$3.00,$0.00,$1.97,,,$19.15,
Delivery,11/7/21,#f141c159,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.97,-$11.99,$0.00,$0.00,$2.32,,,$20.30,
Delivery,11/7/21,#76260,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.98,-$6.99,-$3.00,$0.00,$0.00,,,$14.99,
Delivery,11/7/21,#4b8d5874,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.96,-$10.25,-$7.73,$0.00,$2.96,,,$29.94,
Delivery,11/7/21,#74e1fd4f,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.98,-$8.69,-$5.40,$0.00,$2.37,,,$24.26,
Delivery,11/7/21,#cb3d3116,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$9.19,$0.00,$0.00,$1.78,,,$15.57,
Delivery,11/7/21,#dc2db545,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$52.00,-$20.80,$0.00,$0.00,$4.03,,,$35.23,
Delivery,11/7/21,#B4915,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$7.39,-$3.00,$0.00,$0.00,,,$15.59,
Delivery,11/7/21,#1E678,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,11/7/21,#90AB8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.90,-$8.96,-$3.00,$0.00,$0.00,,,$17.94,
Delivery,11/7/21,#AA7FA,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.00,-$9.20,$0.00,$0.00,$0.00,,,$13.80,
Delivery,11/7/21,#38d4a998,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.74,-$13.89,$0.00,$0.00,$2.69,,,$23.54,
Delivery,11/7/21,#b237e8c0,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$1.01,,,$8.81,
Delivery,11/7/21,#E0479,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,11/7/21,#F7D54,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.20,-$3.00,$0.00,$0.00,,,$9.29,
Delivery,11/7/21,#3A8D1,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.48,-$7.59,-$3.00,$0.00,$0.00,,,$15.89,
Delivery,11/7/21,#2c00f293,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.49,-$14.60,$0.00,$0.00,$2.83,,,$24.72,
Delivery,11/7/21,#39426,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,$0.00,,,$10.79,
Delivery,11/7/21,#EBC8F,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.19,-$3.00,$0.00,$0.00,,,$9.30,
Delivery,11/6/21,#ed58a4d1,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.00,-$14.40,$0.00,$0.00,$2.79,,,$24.39,
Delivery,11/6/21,#26BA1,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.19,-$3.00,$0.00,$0.00,,,$9.30,
Delivery,11/6/21,#39d46ab1,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,11/6/21,#2AC24,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,$0.00,,,$11.99,
Delivery,11/6/21,#37BCA,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.40,-$11.36,$0.00,$0.00,$0.00,,,$17.04,
Delivery,11/6/21,#8C4F3,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.90,-$8.96,-$3.00,$0.00,$0.00,,,$17.94,
Delivery,11/6/21,#62de6914,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$1.20,,,$10.47,
Delivery,11/6/21,#9429D,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.49,-$10.20,$0.00,$0.00,$0.00,,,$15.29,
Delivery,11/6/21,#9f5d2a26,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.98,-$8.19,-$5.10,$0.00,$2.24,,,$22.93,
Delivery,11/6/21,#07e553c4,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$58.85,-$15.25,-$8.00,$0.00,$3.94,,,$39.55,
Delivery,11/6/21,#CE5C2,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.97,-$7.79,-$3.00,$0.00,$0.00,,,$16.18,
Delivery,11/6/21,#9dc1bb12,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.22,-$17.69,$0.00,$0.00,$3.43,,,$29.96,
Delivery,11/6/21,#0FBD6,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.98,-$12.79,$0.00,$0.00,$0.00,,,$19.19,
Delivery,11/6/21,#4030a720,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$0.00,$2.24,,,$19.58,
Delivery,11/6/21,#762816982626653,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.97,-$9.30,-$3.00,$0.00,$2.17,,,$20.84,
Delivery,11/6/21,#1044C,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$4.19,-$3.00,$0.00,$0.00,,,$10.79,
Delivery,11/6/21,#3AE9C,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$45.00,-$18.00,$0.00,$0.00,$0.00,,,$27.00,
Delivery,11/6/21,#ddb3fb55,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$7.44,-$4.65,$0.00,$2.04,,,$20.93,
Delivery,11/6/21,#006216975527152,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$19.99,-$2.84,-$5.00,$0.00,$1.16,,,$13.31,
Delivery,11/6/21,#450ebf9b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.45,-$7.38,$0.00,$0.00,$1.43,,,$12.50,
Delivery,11/6/21,#60467,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,11/6/21,#7bf2543e,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.00,-$7.20,$0.00,$0.00,$1.40,,,$12.20,
Delivery,11/6/21,#bce50611,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$0.00,$1.24,,,$10.81,
Delivery,11/6/21,#258D2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$3.18,-$3.00,$0.00,$0.00,,,$9.27,
Delivery,11/6/21,#5120E,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.50,-$3.20,-$3.00,$0.00,$0.00,,,$9.30,
Delivery,11/6/21,#D0E9A,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,11/6/21,#4708b151,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,11/6/21,#68E7E,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.98,-$9.59,$0.00,$0.00,$0.00,,,$14.39,
Delivery,11/6/21,#942A6,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$98.95,-$36.58,-$3.00,$0.00,$0.00,,,$59.37,
Delivery,11/5/21,#2AAB7,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,$0.00,,,$10.79,
Delivery,11/5/21,#e7a845cb,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.95,-$8.38,$0.00,$0.00,$1.62,,,$14.19,
Delivery,11/5/21,#77D44,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.99,-$7.80,-$3.00,$0.00,$0.00,,,$16.19,
Delivery,11/5/21,#492c35b7,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.98,-$9.99,$0.00,$0.00,$1.94,,,$16.93,
Delivery,11/5/21,#7E84C,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.90,$0.00,$0.00,-$28.90,$0.00,,,$0.00,
Delivery,11/5/21,#63B48,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.99,-$6.60,-$3.00,$0.00,$0.00,,,$14.39,
Delivery,11/5/21,#06143,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$4.19,-$3.00,$0.00,$0.00,,,$10.79,
Delivery,11/5/21,#88eba64a,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$1.55,,,$13.54,
Delivery,11/5/21,#D7ACF,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.50,-$6.00,-$3.00,$0.00,$0.00,,,$13.50,
Delivery,11/5/21,#82567,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.24,-$8.90,$0.00,$0.00,$0.00,,,$13.34,
Delivery,11/5/21,#97677510,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$2.01,,,$17.60,
Delivery,11/5/21,#AC578,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$45.99,-$15.40,-$3.00,$0.00,$0.00,,,$27.59,
Delivery,11/5/21,#040C8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,11/5/21,#bc8baed0,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$0.00,$1.55,,,$13.54,
Delivery,11/5/21,#79FA4,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.99,-$6.60,-$3.00,$0.00,$0.00,,,$14.39,
Delivery,11/5/21,#6ced6df2,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.00,-$10.40,$0.00,$0.00,$2.02,,,$17.62,
Delivery,11/5/21,#aec497c3,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$48.95,-$11.24,-$8.33,$0.00,$3.22,,,$32.60,
Delivery,11/5/21,#130d9d91,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.99,-$8.80,$0.00,$0.00,$1.70,,,$14.89,
Delivery,11/5/21,#c15af492,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.98,-$15.59,$0.00,$0.00,$3.02,,,$26.41,
Delivery,11/5/21,#5336F,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$3.18,-$3.00,$0.00,$0.00,,,$9.27,
Delivery,11/5/21,#EE0E7,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.50,-$9.20,-$3.00,$0.00,$0.00,,,$18.30,
Delivery,11/5/21,#90472,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$3.18,-$3.00,$0.00,$0.00,,,$9.27,
Delivery,11/5/21,#5a8cf5a0,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.98,-$11.19,$0.00,$0.00,$2.17,,,$18.96,
Delivery,11/5/21,#574116960183581,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$22.48,-$8.99,$0.00,$0.00,$1.74,,,$15.23,
Delivery,11/5/21,#aeae4f52,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.97,-$13.59,$0.00,$0.00,$2.63,,,$23.01,
Delivery,11/5/21,#eb7482a4,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.48,-$8.19,$0.00,$0.00,$1.59,,,$13.88,
Delivery,11/5/21,#822BA,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$53.94,-$21.58,$0.00,$0.00,$0.00,,,$32.36,
Delivery,11/5/21,#9da6f832,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$0.00,$1.39,,,$12.18,
Delivery,11/4/21,#479A1,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$7.59,$0.00,$0.00,$0.00,,,$11.39,
Delivery,11/4/21,#5875bbcf,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.98,-$8.39,$0.00,$0.00,$1.63,,,$14.22,
Delivery,11/4/21,#BE89B,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$43.47,-$17.39,$0.00,$0.00,$0.00,,,$26.08,
Delivery,11/4/21,#8C706,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.94,-$10.38,$0.00,$0.00,$0.00,,,$15.56,
Delivery,11/4/21,#53b5dcc2,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$1.01,,,$8.81,
Delivery,11/4/21,#b036e63c,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.99,-$6.40,$0.00,$0.00,$1.24,,,$10.83,
Delivery,11/4/21,#496f4fcb,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.98,-$9.69,-$6.00,$0.00,$2.63,,,$26.92,
Delivery,11/4/21,#75a2a8d7,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$1.01,,,$8.81,
Delivery,11/4/21,#B8A88,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$37.96,-$12.18,-$3.00,$0.00,$0.00,,,$22.78,
Delivery,11/4/21,#d3566eb6,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$0.00,$2.24,,,$19.58,
Delivery,11/4/21,#75f90584,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.98,-$8.69,-$5.40,$0.00,$2.14,,,$24.03,
Delivery,11/4/21,#072516963704522,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.97,-$8.50,-$3.00,$0.00,$2.01,,,$19.48,
Delivery,11/4/21,#043616964599318,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$26.00,$0.20,-$5.00,-$14.01,$1.63,,,$8.82,
Delivery,11/4/21,#3F93D,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.98,-$12.79,$0.00,$0.00,$0.00,,,$19.19,
Delivery,11/4/21,#3CDDD,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.99,-$9.60,$0.00,$0.00,$0.00,,,$14.39,
Delivery,11/4/21,#8a3e859e,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$1.47,,,$12.86,
Delivery,11/4/21,#E772C,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.20,-$3.08,-$3.00,$0.00,$0.00,,,$9.12,
Delivery,11/4/21,#3D4A7,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.90,-$7.76,-$3.00,$0.00,$0.00,,,$16.14,
Delivery,11/4/21,#336f1475,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,11/4/21,#404688fe,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$2.01,,,$17.60,
Delivery,11/4/21,#42313413,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$1.20,,,$10.47,
Delivery,11/3/21,#FE2D2,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$3.00,-$3.00,$0.00,$0.00,,,$9.00,
Delivery,11/3/21,#d48bee67,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$45.35,-$11.05,-$6.80,$0.00,$2.99,,,$30.50,
Delivery,11/3/21,#6A66D,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.99,$1.80,-$3.00,-$13.99,$0.00,,,$1.80,
Delivery,11/3/21,#1652abe5,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$9.99,-$4.00,$0.00,$0.00,$0.77,,,$6.76,
Delivery,11/3/21,#ACEE7,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,$0.00,,,$7.80,
Delivery,11/3/21,#F2A9F,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,11/3/21,#BCED4,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,11/3/21,#62437e2e,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$1.55,,,$13.54,
Delivery,11/3/21,#BAB48,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,$0.00,,,$15.59,
Delivery,11/3/21,#42582,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$11.99,-$4.80,$0.00,$0.00,$0.00,,,$7.19,
Delivery,11/2/21,#db925070,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.50,-$8.82,-$5.48,$0.00,$2.40,,,$24.60,
Delivery,11/2/21,#9989461a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$12.39,$0.00,$0.00,$2.40,,,$20.99,
Delivery,11/2/21,#2E0D0,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$5.19,-$3.00,$0.00,$0.00,,,$12.29,
Delivery,11/2/21,#4246754a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$64.44,-$21.74,$0.00,-$10.10,$4.99,,,$37.59,
Delivery,11/2/21,#9ed1a44c,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,11/2/21,#903b2493,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.90,-$13.16,$0.00,$0.00,$2.55,,,$22.29,
Delivery,11/2/21,#C82A3,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.50,-$6.20,$0.00,$0.00,$0.00,,,$9.30,
Delivery,11/2/21,#adfef035,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
